Id_vente;Id_bien;Date mutation;Valeur fonciere;Id_codedep_codecommune
912;912;17/06/2020;81000;6088
913;913;25/05/2020;163000;6088
914;914;09/06/2020;295000;6088
915;915;02/06/2020;1000000;6088
916;916;03/06/2020;175000;6088
917;917;10/06/2020;365000;6088
918;918;08/06/2020;179000;6088
919;919;09/06/2020;129600;6088
920;920;04/06/2020;127000;6088
921;921;12/06/2020;153000;6088
922;922;29/05/2020;317000;6088
923;923;15/06/2020;225000;6088
924;924;23/06/2020;230000;6088
925;925;22/06/2020;145750;6088
926;926;09/06/2020;95000;6088
927;927;10/06/2020;65500;6088
928;928;15/06/2020;184414;6088
929;929;16/06/2020;245000;6088
930;930;22/06/2020;205358;6088
931;931;05/06/2020;390000;6088
932;932;12/06/2020;229000;6088
933;933;23/06/2020;96000;6088
934;934;25/06/2020;205000;6088
935;935;18/06/2020;383000;6088
936;936;15/06/2020;259000;6088
937;937;25/06/2020;235000;6088
938;938;26/06/2020;112000;6088
939;939;23/06/2020;285000;6088
940;940;05/06/2020;137000;6088
941;941;25/06/2020;335000;6088
942;942;12/06/2020;240550;6088
943;943;25/06/2020;29500;6088
944;944;17/06/2020;140000;6088
945;945;25/06/2020;190000;6088
946;946;18/06/2020;123000;6088
947;947;29/06/2020;99551;6088
948;948;23/06/2020;150000;6088
949;949;26/06/2020;132000;6088
950;950;29/06/2020;80000;6088
951;951;23/06/2020;348345;6088
952;952;24/06/2020;215000;6088
953;953;23/06/2020;98000;6088
954;954;25/06/2020;218000;6088
955;955;29/06/2020;145000;6088
956;956;26/06/2020;233050;6088
957;957;06/01/2020;335000;6083
958;958;20/01/2020;359000;6083
959;959;16/01/2020;117500;6104
960;960;14/01/2020;153000;6083
961;961;09/01/2020;474801;6012
962;962;14/01/2020;167500;6083
963;963;14/01/2020;750000;6083
964;964;06/01/2020;81000;6083
965;965;07/01/2020;405000;6012
966;966;15/01/2020;135000;6083
967;967;16/01/2020;294000;6083
968;968;07/01/2020;198000;6083
969;969;14/01/2020;193000;6012
970;970;09/01/2020;174000;6012
971;971;21/01/2020;146000;6083
972;972;31/01/2020;100000;6104
973;973;21/01/2020;327000;6083
974;974;07/01/2020;233000;6083
975;975;28/01/2020;199900;6083
976;976;07/02/2020;106000;6104
977;977;17/01/2020;260000;6104
978;978;23/01/2020;140500;6083
979;979;24/01/2020;382000;6083
980;980;24/01/2020;92500;6083
981;981;07/02/2020;208000;6104
982;982;20/01/2020;128000;6104
983;983;13/02/2020;45000;6162
984;984;04/02/2020;70000;6132
985;985;29/01/2020;304560;6012
986;986;17/01/2020;175000;6012
987;987;11/02/2020;50000;6163
988;988;19/02/2020;314000;6012
989;989;13/02/2020;225000;6012
990;990;14/02/2020;114500;6104
991;991;27/01/2020;157000;6104
992;992;18/02/2020;95000;6104
993;993;30/01/2020;145000;6012
994;994;11/02/2020;2220000;6104
995;995;31/01/2020;1100000;6012
996;996;06/02/2020;169000;6083
997;997;05/02/2020;300000;6104
998;998;11/02/2020;420000;6104
999;999;14/02/2020;104000;6083
1000;1000;13/02/2020;137000;6083
1001;1001;11/02/2020;152015;6104
1002;1002;15/01/2020;117000;6136
1003;1003;25/02/2020;228710;6083
1004;1004;26/02/2020;114000;6083
1005;1005;07/02/2020;273000;6012
1006;1006;28/02/2020;55000;6163
1008;1008;21/02/2020;258000;6083
1009;1009;14/02/2020;183000;6083
1010;1010;14/02/2020;620000;6012
1011;1011;14/02/2020;325000;6012
1012;1012;24/02/2020;109000;6012
1013;1013;02/03/2020;342000;6104
1014;1014;25/02/2020;50000;6035
1015;1015;17/02/2020;118000;6083
1016;1016;18/02/2020;376890;6012
1017;1017;24/02/2020;325000;6104
1018;1018;17/02/2020;262400;6012
1019;1019;04/03/2020;70000;6083
1020;1020;06/03/2020;131000;6104
1021;1021;28/02/2020;124910;6083
1022;1022;13/03/2020;142718;6083
1023;1023;06/03/2020;332000;6104
1024;1024;02/03/2020;339500;6036
1025;1025;05/03/2020;175000;6083
1026;1026;03/03/2020;104500;6083
1027;1027;11/03/2020;486000;6012
1028;1028;20/03/2020;166070;6083
1029;1029;20/03/2020;159000;6104
1030;1030;05/03/2020;680000;6104
1031;1031;12/03/2020;185000;6012
1032;1032;25/03/2020;139000;6083
1033;1033;25/03/2020;147360;6083
1034;1034;10/03/2020;201000;6104
1035;1035;24/03/2020;80000;6067
1036;1036;13/03/2020;232000;6012
1038;1038;19/03/2020;480000;6104
1039;1039;16/03/2020;32000;6086
1040;1040;03/03/2020;98000;6104
1041;1041;26/03/2020;101000;6104
1042;1042;26/03/2020;202000;6083
1043;1043;20/03/2020;205000;6104
1044;1044;26/03/2020;240000;6012
1045;1045;12/03/2020;268000;6104
1046;1046;17/03/2020;243000;6083
1047;1047;26/03/2020;74000;6132
1048;1048;01/04/2020;275000;6083
1049;1049;02/04/2020;287000;6104
1050;1050;03/04/2020;217000;6104
1051;1051;14/04/2020;147000;6035
1052;1052;02/04/2020;216200;6083
1053;1053;22/04/2020;387400;6083
1054;1054;23/04/2020;179000;6083
1055;1055;10/04/2020;250000;6012
1056;1056;23/04/2020;410000;6083
1057;1057;28/02/2020;215000;6012
1058;1058;28/04/2020;160000;6012
1059;1059;27/03/2020;364000;6104
1060;1060;30/04/2020;125000;6012
1061;1061;30/04/2020;355000;6104
1062;1062;30/04/2020;310000;6104
1063;1063;21/02/2020;101800;6083
1064;1064;02/03/2020;193000;6104
1065;1065;02/03/2020;140000;6083
1066;1066;15/05/2020;570000;6104
1067;1067;07/05/2020;149000;6083
1068;1068;15/05/2020;65000;6163
1069;1069;05/05/2020;223000;6083
1070;1070;22/04/2020;157000;6083
1071;1071;12/05/2020;221770;6083
1072;1072;05/05/2020;219000;6104
1073;1073;11/05/2020;635000;6083
1074;1074;06/03/2020;120000;6083
1075;1075;09/03/2020;130000;6104
1076;1076;20/05/2020;114500;6083
1077;1077;12/05/2020;93000;6083
1078;1078;16/04/2020;255000;6104
1079;1079;10/03/2020;133000;6104
1080;1080;10/03/2020;50000;6136
1081;1081;25/05/2020;167000;6083
1082;1082;25/05/2020;811500;6012
1083;1083;14/05/2020;102000;6104
1084;1084;12/05/2020;180000;6083
1085;1085;11/03/2020;489000;6083
1086;1086;27/05/2020;136000;6083
1088;1088;26/05/2020;8000;6023
1089;1089;17/03/2020;263000;6083
1090;1090;18/05/2020;187000;6083
1091;1091;26/05/2020;121000;6083
1092;1092;02/06/2020;335000;6104
1093;1093;19/05/2020;205000;6012
1094;1094;20/05/2020;148000;6104
1095;1095;20/05/2020;250000;6104
1096;1096;26/05/2020;177000;6083
1097;1097;29/05/2020;90000;6083
1098;1098;25/05/2020;135000;6104
1099;1099;29/05/2020;172000;6083
1100;1100;03/04/2020;165000;6012
1101;1101;21/04/2020;103000;6083
1102;1102;08/06/2020;130000;6067
1103;1103;30/04/2020;285000;6083
1104;1104;26/05/2020;198500;6012
1105;1105;29/05/2020;122500;6083
1106;1106;05/06/2020;202000;6104
1107;1107;20/05/2020;500000;6104
1108;1108;20/05/2020;560000;6083
1109;1109;29/04/2020;119000;6083
1110;1110;30/04/2020;128000;6083
1111;1111;29/04/2020;154000;6083
1112;1112;29/05/2020;292000;6012
1113;1113;14/05/2020;110000;6104
1114;1114;14/05/2020;311436;6083
1115;1115;05/06/2020;425000;6104
1116;1116;29/05/2020;165000;6083
1117;1117;03/06/2020;350000;6104
1118;1118;03/06/2020;238000;6083
1119;1119;14/05/2020;92000;6083
1120;1120;16/06/2020;282000;6083
1121;1121;03/06/2020;475000;6083
1122;1122;03/06/2020;84200;6083
1123;1123;15/06/2020;111000;6104
1124;1124;10/06/2020;240000;6083
1125;1125;11/06/2020;112000;6083
1126;1126;08/06/2020;103000;6104
1127;1127;12/06/2020;197000;6012
1128;1128;29/05/2020;150000;6083
1129;1129;18/05/2020;435000;6104
1130;1130;12/06/2020;450000;6083
1131;1131;15/06/2020;210000;6083
1132;1132;19/06/2020;122000;6083
1133;1133;19/06/2020;105000;6083
1134;1134;18/06/2020;117000;6083
1135;1135;19/06/2020;145000;6104
1136;1136;25/05/2020;381300;6136
1137;1137;25/05/2020;79000;6136
1138;1138;26/05/2020;235000;6083
1139;1139;22/06/2020;285000;6012
1140;1140;18/06/2020;242000;6083
1141;1141;17/06/2020;395000;6083
1142;1142;15/06/2020;90950;6132
1143;1143;23/06/2020;60000;6104
1144;1144;10/06/2020;260000;6012
1145;1145;11/06/2020;140000;6012
1146;1146;26/05/2020;125000;6083
1147;1147;26/05/2020;345000;6113
1148;1148;22/06/2020;290000;6083
1149;1149;27/05/2020;170000;6083
1150;1150;02/06/2020;185750;6083
1151;1151;17/06/2020;200000;6083
1152;1152;11/06/2020;113000;6104
1153;1153;15/06/2020;138000;6083
1155;1155;16/01/2020;161100;6073
1157;1157;13/01/2020;64700;6153
1159;1159;07/01/2020;73500;6092
1160;1160;15/01/2020;143000;6054
1161;1161;10/01/2020;185000;6057
1162;1162;10/01/2020;780000;6032
1164;1164;22/01/2020;78000;6073
1165;1165;25/01/2020;39000;6158
1166;1166;14/01/2020;82000;6127
1167;1167;27/01/2020;170000;6159
1169;1169;21/01/2020;129900;6073
1171;1171;10/01/2020;175500;6120
1172;1172;30/01/2020;296000;6032
1173;1173;27/01/2020;160000;6011
1174;1174;15/01/2020;185000;6126
1175;1175;03/02/2020;95000;6094
1176;1176;03/02/2020;244285;6032
1177;1177;24/01/2020;230000;6048
1178;1178;03/02/2020;500000;6150
1179;1179;22/01/2020;81500;6073
1181;1181;27/01/2020;90000;6120
1182;1182;27/01/2020;227500;6011
1183;1183;17/01/2020;347100;6048
1184;1184;31/01/2020;140000;6048
1186;1186;14/01/2020;73000;6073
1189;1189;07/02/2020;80000;6073
1191;1191;30/01/2020;20000;6071
1192;1192;31/01/2020;88405;6091
1194;1194;20/01/2020;130000;6073
1195;1195;23/01/2020;980000;6059
1196;1196;05/02/2020;330900;6094
1197;1197;18/02/2020;240000;6066
1198;1198;13/02/2020;217000;6091
1201;1201;19/02/2020;86000;6073
1203;1203;21/01/2020;80000;6120
1204;1204;30/01/2020;87000;6094
1205;1205;05/02/2020;157000;6159
1206;1206;19/02/2020;1996150;6159
1209;1209;12/02/2020;60550;6073
1210;1210;21/02/2020;108000;6057
1212;1212;13/02/2020;77000;6153
1213;1213;06/02/2020;162000;6054
1214;1214;10/02/2020;130700;6126
1215;1215;27/02/2020;114000;6054
1216;1216;14/02/2020;500000;6159
1217;1217;26/02/2020;137000;6032
1218;1218;07/02/2020;277000;6126
1219;1219;12/02/2020;285000;6159
1220;1220;28/02/2020;430000;6032
1221;1221;05/02/2020;64500;6071
1222;1222;11/02/2020;156000;6048
1223;1223;13/02/2020;835000;6011
1224;1224;05/03/2020;190700;6094
1225;1225;05/02/2020;250000;6075
1226;1226;06/03/2020;305000;6011
1227;1227;24/02/2020;273000;6159
1228;1228;07/03/2020;45000;6120
1230;1230;09/03/2020;75000;6073
1231;1231;20/02/2020;485000;6150
1233;1233;16/03/2020;150000;6016
1234;1234;14/02/2020;95000;6159
1236;1236;19/03/2020;310000;6073
1237;1237;03/03/2020;85250;6094
1238;1238;05/03/2020;365000;6011
1239;1239;13/03/2020;90000;6015
1240;1240;11/03/2020;200000;6071
1242;1242;16/03/2020;52470;6141
1243;1243;10/03/2020;295000;6011
1244;1244;25/02/2020;267500;6011
1246;1246;17/03/2020;116000;6120
1247;1247;09/03/2020;107000;6032
1249;1249;25/03/2020;112880;6073
1250;1250;09/03/2020;320000;6019
1251;1251;20/03/2020;77000;6015
1252;1252;12/03/2020;459000;6011
1253;1253;08/04/2020;150000;6011
1254;1254;31/03/2020;345000;6011
1256;1256;10/04/2020;80400;6073
1257;1257;31/03/2020;76000;6013
1258;1258;27/03/2020;69000;6057
1259;1259;16/03/2020;1250000;6121
1261;1261;16/04/2020;60000;6077
1262;1262;02/04/2020;335000;6016
1264;1264;20/04/2020;39000;6074
1266;1266;09/04/2020;83450;6020
1268;1268;27/04/2020;108500;6073
1269;1269;22/04/2020;184000;6054
1271;1271;27/04/2020;205000;6073
1272;1272;06/05/2020;115000;6127
1273;1273;15/05/2020;12000;6094
1275;1275;14/05/2020;170000;6073
1277;1277;18/05/2020;162300;6120
1278;1278;25/05/2020;108500;6077
1279;1279;28/05/2020;210000;6159
1280;1280;27/05/2020;540400;6159
1281;1281;07/05/2020;502000;6011
1283;1283;28/05/2020;128000;6073
1284;1284;30/04/2020;645000;6032
1285;1285;20/05/2020;300000;6150
1286;1286;04/06/2020;41000;6075
1287;1287;20/05/2020;180000;6011
1288;1288;29/05/2020;67000;6150
1290;1290;15/05/2020;144000;6066
1291;1291;26/05/2020;139050;6120
1292;1292;02/06/2020;450000;6032
1293;1293;20/05/2020;225187;6042
1294;1294;29/05/2020;52000;6094
1296;1296;02/06/2020;72500;6120
1298;1298;02/06/2020;49700;6066
1299;1299;28/05/2020;60000;6127
1301;1301;29/05/2020;140000;6054
1302;1302;28/04/2020;567000;6159
1303;1303;27/05/2020;87000;6127
1304;1304;29/05/2020;100000;6127
1305;1305;04/06/2020;300000;6159
1306;1306;26/05/2020;68000;6120
1308;1308;15/06/2020;22000;6151
1309;1309;27/05/2020;60000;6057
1310;1310;11/06/2020;147700;6120
1311;1311;05/06/2020;1050000;6011
1312;1312;19/06/2020;900000;6121
1313;1313;09/06/2020;130000;6075
1315;1315;03/06/2020;63300;6073
1316;1316;19/06/2020;225000;6048
1318;1318;25/06/2020;275000;6073
1319;1319;19/06/2020;180000;6032
1321;1321;17/06/2020;145000;6073
1322;1322;22/06/2020;175000;6120
1323;1323;02/06/2020;190000;6159
1324;1324;29/06/2020;665000;6032
1325;1325;12/06/2020;106764;6120
1327;1327;22/06/2020;67000;6103
1328;1328;30/06/2020;750000;6159
1329;1329;16/06/2020;330000;6011
1331;1331;30/06/2020;54000;6153
1332;1332;27/05/2020;155000;6109
1333;1333;19/06/2020;176000;6094
1334;1334;18/06/2020;135000;6075
1335;1335;20/06/2020;385000;6159
1336;1336;08/01/2020;97500;6030
1337;1337;10/01/2020;537700;6084
1338;1338;10/01/2020;117000;6155
1339;1339;07/01/2020;133950;6004
1340;1340;03/01/2020;181875;6004
1341;1341;02/01/2020;355680;6004
1342;1342;09/01/2020;200750;6004
1343;1343;10/01/2020;257161;6108
1344;1344;22/01/2020;92000;6155
1345;1345;09/01/2020;309000;6004
1346;1346;15/01/2020;250700;6030
1347;1347;15/01/2020;291000;6004
1348;1348;10/01/2020;97000;6155
1349;1349;10/01/2020;169600;6004
1350;1350;08/01/2020;146880;6155
1351;1351;09/01/2020;97800;6155
1352;1352;20/01/2020;401000;6004
1353;1353;17/01/2020;593800;6084
1354;1354;20/01/2020;573000;6004
1355;1355;14/01/2020;242000;6155
1356;1356;17/01/2020;198000;6004
1357;1357;08/01/2020;309000;6030
1358;1358;15/01/2020;209000;6155
1359;1359;15/01/2020;535000;6004
1360;1360;24/01/2020;377000;6030
1361;1361;20/01/2020;210000;6085
1362;1362;15/01/2020;67200;6155
1363;1363;21/01/2020;550000;6004
1364;1364;22/01/2020;96000;6018
1365;1365;27/01/2020;415000;6004
1367;1367;16/01/2020;312000;6004
1368;1368;29/01/2020;229000;6030
1369;1369;15/01/2020;1350000;6004
1370;1370;27/01/2020;315000;6108
1371;1371;20/01/2020;196100;6004
1372;1372;29/01/2020;96000;6030
1373;1373;20/01/2020;169000;6155
1374;1374;31/01/2020;325000;6030
1375;1375;29/01/2020;87000;6030
1376;1376;21/01/2020;137000;6155
1377;1377;31/01/2020;118000;6030
1378;1378;29/01/2020;243522;6004
1379;1379;24/01/2020;315300;6004
1380;1380;29/01/2020;140075;6004
1381;1381;23/01/2020;312200;6004
1382;1382;15/01/2020;195000;6155
1383;1383;24/01/2020;192000;6030
1384;1384;06/02/2020;207580;6155
1385;1385;14/01/2020;515000;6085
1386;1386;06/02/2020;181420;6004
1387;1387;07/02/2020;210200;6004
1388;1388;27/01/2020;112000;6155
1389;1389;29/01/2020;499760;6018
1390;1390;29/01/2020;274800;6004
1391;1391;20/01/2020;84000;6155
1392;1392;30/01/2020;100000;6018
1393;1393;31/01/2020;211687;6004
1394;1394;31/01/2020;182000;6004
1395;1395;12/02/2020;150310;6030
1396;1396;28/01/2020;380000;6084
1397;1397;06/02/2020;240624;6004
1398;1398;30/01/2020;347000;6004
1399;1399;03/02/2020;259000;6155
1400;1400;06/02/2020;76500;6155
1401;1401;03/02/2020;291880;6085
1402;1402;31/01/2020;142200;6155
1403;1403;13/02/2020;61000;6030
1404;1404;17/02/2020;146000;6030
1405;1405;22/01/2020;251160;6004
1406;1406;31/01/2020;75200;6155
1407;1407;07/02/2020;415000;6085
1408;1408;07/02/2020;296500;6004
1409;1409;10/02/2020;425000;6004
1410;1410;27/01/2020;31800;6030
1411;1411;14/02/2020;138000;6155
1412;1412;07/02/2020;92000;6084
1413;1413;05/02/2020;107100;6030
1414;1414;06/02/2020;361500;6004
1415;1415;14/02/2020;221500;6155
1416;1416;14/02/2020;650000;6004
1417;1417;27/01/2020;168700;6004
1418;1418;12/02/2020;169000;6004
1420;1420;19/02/2020;273600;6004
1421;1421;07/02/2020;104370;6030
1422;1422;07/02/2020;315250;6004
1423;1423;14/02/2020;470315;6004
1424;1424;21/02/2020;292500;6084
1425;1425;06/02/2020;194500;6004
1426;1426;28/01/2020;288000;6030
1427;1427;28/01/2020;203000;6018
1428;1428;05/02/2020;83000;6155
1429;1429;11/02/2020;323000;6004
1430;1430;18/02/2020;111000;6155
1431;1431;20/02/2020;391000;6155
1432;1432;03/02/2020;123000;6030
1433;1433;17/02/2020;343000;6030
1434;1434;07/02/2020;127000;6030
1435;1435;13/02/2020;75000;6030
1436;1436;19/02/2020;44000;6018
1437;1437;28/02/2020;212000;6004
1438;1438;28/02/2020;175800;6004
1439;1439;27/02/2020;188000;6004
1440;1440;17/02/2020;340400;6004
1442;1442;19/02/2020;637000;6018
1443;1443;20/02/2020;617785;6030
1444;1444;20/02/2020;203000;6085
1445;1445;25/02/2020;212253;6004
1446;1446;27/02/2020;134000;6004
1447;1447;27/02/2020;154380;6155
1448;1448;13/02/2020;130000;6004
1449;1449;28/02/2020;370000;6004
1450;1450;21/02/2020;45000;6155
1451;1451;09/03/2020;93090;6004
1452;1452;21/02/2020;550000;6030
1453;1453;02/03/2020;192650;6004
1454;1454;14/02/2020;305000;6084
1455;1455;21/02/2020;283000;6030
1456;1456;28/02/2020;67000;6030
1457;1457;27/02/2020;195000;6030
1458;1458;04/03/2020;160000;6004
1459;1459;04/03/2020;484900;6085
1460;1460;28/02/2020;245000;6155
1461;1461;27/02/2020;890000;6004
1462;1462;19/02/2020;135000;6155
1463;1463;06/03/2020;262000;6030
1464;1464;26/02/2020;350000;6018
1465;1465;19/02/2020;228000;6004
1466;1466;24/02/2020;258300;6030
1467;1467;13/03/2020;155000;6030
1468;1468;20/02/2020;294844.72;6030
1469;1469;06/03/2020;75000;6004
1470;1470;06/03/2020;311930;6004
1471;1471;09/03/2020;253000;6155
1472;1472;10/03/2020;479000;6085
1473;1473;04/03/2020;413000;6004
1474;1474;11/02/2020;302500;6004
1475;1475;03/03/2020;216910;6085
1476;1476;16/03/2020;225000;6004
1477;1477;16/03/2020;185000;6155
1478;1478;18/02/2020;103500;6030
1479;1479;12/03/2020;157000;6004
1480;1480;05/03/2020;192000;6004
1481;1481;16/03/2020;114000;6018
1482;1482;12/03/2020;162500;6030
1483;1483;06/03/2020;75500;6030
1484;1484;10/03/2020;65500;6085
1485;1485;10/03/2020;65000;6085
1486;1486;28/02/2020;461000;6085
1487;1487;02/03/2020;218000;6085
1488;1488;02/03/2020;386000;6108
1489;1489;18/03/2020;103000;6155
1490;1490;28/02/2020;236030;6004
1491;1491;26/02/2020;159000;6030
1492;1492;16/03/2020;287000;6004
1493;1493;24/03/2020;399400;6004
1494;1494;16/03/2020;153000;6085
1495;1495;27/03/2020;145000;6004
1496;1496;05/03/2020;168000;6030
1497;1497;16/03/2020;102500;6004
1498;1498;09/03/2020;430000;6108
1499;1499;24/03/2020;131800;6155
1501;1501;06/04/2020;62000;6155
1502;1502;02/04/2020;315000;6004
1503;1503;03/03/2020;133250;6004
1504;1504;19/03/2020;330000;6030
1505;1505;17/03/2020;332000;6004
1506;1506;07/04/2020;126000;6155
1507;1507;16/03/2020;88000;6155
1508;1508;14/02/2020;187140;6004
1509;1509;16/03/2020;269000;6004
1510;1510;09/04/2020;335000;6004
1511;1511;10/04/2020;195000;6004
1512;1512;09/04/2020;177000;6004
1513;1513;27/03/2020;60000;6030
1514;1514;15/04/2020;213000;6004
1515;1515;12/03/2020;273000;6004
1516;1516;16/04/2020;181700;6030
1517;1517;26/02/2020;245000;6030
1518;1518;06/03/2020;400000;6030
1519;1519;07/04/2020;350000;6084
1520;1520;07/04/2020;89000;6030
1521;1521;31/03/2020;96700;6004
1522;1522;10/04/2020;108000;6004
1523;1523;30/03/2020;750000;6004
1524;1524;24/04/2020;218000;6155
1525;1525;06/04/2020;78000;6004
1526;1526;31/03/2020;494000;6085
1527;1527;23/04/2020;510000;6004
1528;1528;23/04/2020;237000;6155
1529;1529;16/03/2020;164000;6155
1530;1530;23/04/2020;229000;6004
1531;1531;14/04/2020;92500;6004
1532;1532;09/04/2020;205000;6030
1533;1533;10/04/2020;177600;6030
1534;1534;15/04/2020;300000;6085
1535;1535;05/03/2020;90000;6030
1536;1536;19/03/2020;358000;6004
1537;1537;28/04/2020;117475;6155
1538;1538;30/04/2020;145000;6155
1539;1539;24/04/2020;129700;6004
1540;1540;24/04/2020;85000;6155
1541;1541;23/03/2020;239000;6004
1542;1542;24/04/2020;94000;6155
1543;1543;06/05/2020;154000;6004
1544;1544;20/04/2020;313520;6085
1545;1545;27/03/2020;80000;6030
1546;1546;17/04/2020;94340;6004
1547;1547;17/04/2020;140000;6004
1548;1548;17/03/2020;117000;6018
1549;1549;03/04/2020;158000;6155
1550;1550;12/05/2020;145500;6030
1551;1551;05/05/2020;100000;6030
1552;1552;12/05/2020;163000;6085
1553;1553;03/03/2020;160000;6030
1554;1554;16/04/2020;208000;6030
1555;1555;21/04/2020;267000;6018
1556;1556;14/05/2020;333200;6004
1557;1557;14/05/2020;375000;6004
1558;1558;14/05/2020;136350;6004
1559;1559;06/05/2020;440000;6108
1560;1560;24/03/2020;102000;6004
1561;1561;11/05/2020;149500;6004
1562;1562;22/04/2020;255000;6155
1563;1563;10/03/2020;142000;6155
1564;1564;11/05/2020;132500;6004
1565;1565;20/02/2020;105000;6004
1567;1567;14/05/2020;252000;6004
1568;1568;18/05/2020;151900;6155
1569;1569;05/05/2020;182000;6155
1570;1570;04/05/2020;NULL;6030
1571;1571;30/04/2020;185000;6004
1572;1572;18/05/2020;274000;6004
1573;1573;18/05/2020;237000;6004
1574;1574;15/05/2020;240000;6004
1575;1575;19/05/2020;91500;6155
1576;1576;06/05/2020;214000;6155
1577;1577;27/04/2020;138500;6004
1578;1578;07/05/2020;97500;6004
1579;1579;14/05/2020;96500;6030
1580;1580;19/05/2020;142500;6004
1581;1581;03/04/2020;109900;6004
1582;1582;15/05/2020;574200;6004
1583;1583;15/05/2020;80000;6155
1584;1584;15/05/2020;95000;6155
1585;1585;07/05/2020;90000;6155
1586;1586;15/05/2020;95000;6004
1587;1587;25/05/2020;129000;6004
1588;1588;20/05/2020;130000;6030
1589;1589;11/05/2020;185150;6030
