Id_bien;No_voie;Type de voie;Voie;Surface Carrez ;Type local;Nombre pieces principales;Id_codedep_codecommune
10231;55;TRA;DES BRUNETTES;172.57;Maison;5;6084
10232;5;ALL;DES BRUYERES;194.49;Maison;7;78466
10233;5;RUE;TOULMOUCHE;44.81;Appartement;2;44109
10234;2;PL;PAUL EMILE LADMIRAULT;51.44;Appartement;2;44109
10235;14;RUE;DE LA GALTIERE;61.05;Appartement;3;44190
10236;2;RUE;PAUL BELLAMY;17.9;Appartement;1;44109
1353;19;RUE;CREBILLON;86.87;Appartement;4;44109
18802;13;BD;PASTEUR;95.57;Appartement;4;44109
10239;3;RUE;ST DENIS;12.43;Appartement;1;44109
10240;9;RUE;MICHEL LE LOU DU BREIL;85.06;Appartement;4;44109
10241;1;IMP;DE LA CALYPSO;30.17;Appartement;1;44109
10242;39;RUE;LAMORICIERE;47.66;Appartement;3;44109
10243;2;IMP;DES LANDES NOTRE DAME;69.43;Appartement;3;44162
10244;12;QUAI;DUMONT D URVILLE;70.69;Appartement;4;44109
10245;18;RUE;RENE VIVIANI;103.36;Appartement;4;44109
10246;5;BD;VICTOR HUGO;43.1;Appartement;1;44109
10247;20;RUE;DE LA PELLETERIE;35.39;Appartement;2;44109
10248;11;RUE;D ERLON;100.9;Appartement;1;44109
10249;1;BD;ALEXANDRE MILLERAND;50.74;Appartement;2;44109
10250;2;RUE;DES CALVAIRES;60;Appartement;3;44162
10251;3;ALL;PAUL LE DROGO;83.72;Appartement;4;44109
10252;14;RUE;BEAUREGARD;23.32;Appartement;1;44109
10253;15;RUE;ALFRED RIOM;113.46;Appartement;4;44109
10254;256;BD;ROBERT SCHUMAN;35.3;Appartement;1;44109
10255;25;RUE;CHANOINE LAROSE;66.51;Appartement;2;44109
10256;8;AV;DES FLORALIES;78.13;Appartement;4;44162
10257;73;RUE;PAUL BELLAMY;21.8;Appartement;1;44109
10258;52;RUE;DU CROISSANT;65.9;Appartement;3;44109
10259;18;RUE;DES CARMES;86;Appartement;3;44109
10260;71;AV;DU BOUT DES LANDES;46.16;Appartement;3;44109
10261;8;RUE;BABONEAU;66.85;Appartement;3;44109
10262;2;IMP;CLEMENCE PRAUD;62.4;Appartement;3;44162
10263;62;BD;ROBERT SCHUMAN;24.11;Appartement;1;44109
10264;9;RUE;ETIENNE DOLET;23.76;Appartement;1;44109
10265;2;RUE;DE VIENNE;59.08;Appartement;3;44190
10266;19;RUE;DE PORT LA BLANCHE;49.51;Appartement;2;44109
10267;12;QUAI;DUMONT D URVILLE;74.5;Appartement;3;44109
10268;1;PL;DE LA BASSE MAR;68.91;Appartement;3;44109
10269;25;RUE;DES RENARDS;77.38;Appartement;4;44109
10270;8;RUE;D AGEN;71.95;Appartement;4;44162
10271;6;ALL;CASSARD;22.79;Appartement;1;44109
10272;1;RUE;DE L ARDECHE;104;Appartement;5;44162
10273;7;RUE;DE STRASBOURG;17.1;Appartement;1;44109
10274;1;AV;JOSEPHINE PENCALET;70.9;Appartement;3;44109
10275;30;RUE;ALPHONSE DAUDET;60.87;Appartement;4;44109
10276;14;BD;DU TERTRE;53.31;Appartement;2;44162
10277;196;RUE;PAUL BELLAMY;91.25;Appartement;5;44109
10278;3;RUE;SUFFREN;69.98;Appartement;3;44109
10279;8;BD;DU MASSACRE;51.75;Appartement;3;44162
10280;3;RUE;COPERNIC;74.33;Appartement;2;44109
10281;21;CHE;GUILLOU;50.13;Appartement;2;44109
10282;1;QUAI;TURENNE;83.13;Appartement;3;44109
10283;53;RUE;DE LA CROIX SOURDEAU;82.05;Appartement;4;44190
10284;25;RUE;DES RENARDS;75;Appartement;3;44109
10285;8;RUE;GAL TRAVOT;18.9;Appartement;1;44109
10286;1;RUE;DES CHAPELIERS;35.56;Appartement;1;44109
10287;63;RUE;DU PORT DURAND;32.21;Appartement;2;44109
10288;10;RUE;DU DANUBE;89.33;Appartement;5;44162
10289;12;RUE;DOCTEUR VAN DER STAPPEN;49.13;Appartement;2;44109
10290;9B;RUE;SAINT LOUIS;17.85;Appartement;1;44109
10291;3;RTE;DE ST SEBASTIEN;51.27;Appartement;2;44109
10292;10;AV;DES ACACIAS;35.81;Appartement;1;44109
10293;13;RUE;LEON JOST;16.9;Appartement;1;44109
10294;132;RTE;DE CLISSON;20.61;Appartement;1;44109
10295;14T;IMP;PHILIBERT;22.4;Appartement;1;44109
10296;2;BD;DES PROFESSEURS SOURDILLE;69.57;Appartement;4;44109
10297;54;RUE;FRANCOIS BRUNEAU;65.25;Appartement;3;44109
10298;9;RUE;BOILEAU;41.86;Appartement;2;44109
10300;4;RUE;DE L EMERY;64.76;Appartement;2;44109
10301;4;RUE;DE LA BERAUDIERE;39.01;Appartement;2;44109
10302;9;AV;DU DOCTEUR PAUL MICHAUX;61.15;Appartement;3;44190
10303;2;RUE;DE L ECHELLE;22.6;Appartement;1;44109
10304;18;RUE;GAETAN RONDEAU;86.14;Appartement;4;44109
10305;28;RUE;FREDERIC CAILLIAUD;58.72;Appartement;3;44109
10306;4B;RUE;DES BRUYERES;136.9;Maison;5;92004
10307;3;MAIL;PABLO PICASSO;64.6;Appartement;3;44109
10308;29B;RUE;DES BUTTES VENEUX;103.77;Maison;5;77316
10309;3;RUE;SUFFREN;37.8;Appartement;1;44109
10310;25;RUE;D AQUITAINE;77.31;Appartement;4;44162
10311;6;RUE;DES ROCHETTES;37.76;Appartement;2;44109
23673;4;RUE;DE LA ROSIERE D ARTOIS;36.68;Appartement;1;44109
10313;7;PL;DU RALLIEMENT;71.47;Appartement;3;44109
16950;21;RUE;DES CAHOUETTES;91.13;Maison;4;93049
10315;9;RUE;SUZANNE LENGLEN;47.3;Appartement;2;44162
10316;9;CRS;ANTONIO VIVALDI;49.71;Appartement;2;44109
10317;36B;RUE;FELIX LEMOINE;34.1;Appartement;1;44109
10318;3;RUE;DE LA MOUTONNERIE;31.5;Appartement;1;44109
10319;13;PL;DES CAILLOUX GRIS;86.05;Maison;5;95042
25607;17;BD;VINCENT GACHE;62.01;Appartement;3;44109
10321;39;RUE;DE LA CHICOTIERE;28.66;Appartement;1;44162
10322;141;RTE;DES CALABRES;60.4;Maison;3;44151
10323;13;RUE;LEON JOST;22.65;Appartement;1;44109
10324;57;RUE;DE LA BASSE CHENAIE;45.52;Appartement;2;44109
28464;4;RUE;RENE DUMONT;60.08;Appartement;3;44109
10326;8;RUE;JULIEN VIDEMENT;14.61;Appartement;1;44109
10327;52;RUE;MAUVOISINS;63.01;Appartement;4;44109
10777;9;RUE;MARX DORMOY;66.18;Appartement;3;44109
10329;7B;BD;ALLARD;44.4;Appartement;2;44109
10330;2;AV;DE LA BRANCHOIRE;76.69;Appartement;4;44162
10331;2;RUE;BLANQUI;45.07;Appartement;1;44109
10332;155;RUE;PAUL BELLAMY;38.51;Appartement;1;44109
10333;2;IMP;DES PHOTINIAS;47.04;Appartement;2;44109
10334;1;RTE;DES CAMOINS;84.9;Maison;4;13211
10335;17;RUE;BEETHOVEN;56.44;Appartement;3;44109
10336;9;RUE;LINNE;19.49;Appartement;1;44109
10337;23;RUE;DES DROITS DE L HOMME;61.66;Appartement;3;44109
10338;29;RUE;DU PETIT BEL AIR;67.78;Appartement;4;44109
10339;3;RUE;LA TOUR D AUVERGNE;13.89;Appartement;1;44109
3475;1;RUE;PAUL VERLAINE;42.25;Appartement;2;44204
10341;21;RUE;DES CAMPANULES;85.94;Maison;4;77350
10342;2;PASS;DES CAMPANULES;77.2;Maison;4;77085
10343;43;RUE;LOUISE MICHEL;62.02;Appartement;3;44020
10344;1;RUE;DES CAMPEURS;34.12;Maison;1;40065
10345;3;ALL;JEAN PERRIN;46.3;Appartement;2;44143
10346;1;RUE;DES CAMPEURS;26.25;Maison;2;40065
16749;187;ALL;DES CANARIS;74.8;Maison;3;8190
17302;25;AV;DE LA LIBERATION;75.98;Appartement;4;44143
10349;10;IMP;DES CANNAS;100.07;Maison;5;35012
9180;226;ALL;DES CAPUCINES;117;Maison;5;1354
10351;33;RUE;DE LA GALARNIERE;72.07;Appartement;3;44143
9423;5;RUE;LOUISE MICHEL;53.25;Appartement;2;44198
2016;17;RUE;FELIX FAURE;33.6;Appartement;2;44143
10354;6;RUE;DE LA CHAPELLE;77;Appartement;5;44002
8097;2;RUE;HARROUYS;56.3;Appartement;2;44026
10;3;RUE;DU RHIN;45.66;Appartement;2;44026
10357;8;ALL;DE GASCOGNE;67.2;Appartement;4;44143
10358;1;RUE;DE LA GARE;42.61;Appartement;2;44087
10359;54;RUE;EMILE ZOLA;67.35;Appartement;3;44143
10360;3;RUE;GERARD CORABOEUF;42.45;Appartement;2;44172
10361;7;ALL;DES CAPUCINES;107.73;Maison;3;78190
10362;3;PL;DES HUIT VIGNERONS;39.6;Appartement;2;44070
10363;4;RUE;DU LEARD;45.66;Appartement;2;44143
10364;14;RUE;DE LA JEUNE VIGNE;23.96;Appartement;1;44172
10365;17;RUE;DE NANTES;59.66;Appartement;3;44204
10366;8;RUE;ALEXANDRE RIOU;102.22;Appartement;4;44087
18498;9;RUE;DE LA BLANCONNERIE;50.1;Appartement;2;44204
10368;95;AV;DE LA PATOUILLERIE;70.47;Appartement;4;44114
10369;26;ALL;DES CAPUCINES;65.06;Maison;4;78190
10370;6;RUE;NICOLAS COPERNIC;48.21;Appartement;2;44026
10371;7A;RUE;PASTEUR;54.91;Appartement;2;44087
10372;3;ALL;LOUIS PERGAUD;72.9;Appartement;4;44143
10373;4;RUE;F R DE CHATEAUBRIAND;18.24;Appartement;1;44026
10374;46;RUE;DU CHAPEAU BERGER;81.1;Appartement;4;44215
18725;225;RUE;DU CHATEAU;39.29;Appartement;1;44003
10376;9;RUE;BUSSON BILLAULT;41.81;Appartement;1;44009
10377;10;RUE;DU BOCAGE;42.66;Appartement;2;44198
10378;44;RUE;DU CHAPEAU BERGER;32.4;Appartement;1;44215
10379;30;RUE;DES VERTS PRES;46.56;Appartement;2;44114
10380;15T;RUE;COMMUNE DE PARIS 1871;85.9;Appartement;5;44020
10381;26;RUE;DE LA MAINE;48.7;Appartement;2;44088
10382;109;AV;DE LA FERRIERE;47.34;Appartement;2;44114
10383;15;RUE;DES CAPUCINES;125;Maison;7;91494
10384;10;RUE;DU STADE;35.16;Appartement;2;44169
10385;10;RUE;DE LA MULE DU PAPE;42.72;Appartement;2;44020
10386;3;VEN;DE L'ERIDAN;45.43;Appartement;2;44169
10387;34;RUE;DE BELLEVUE;34;Appartement;2;44020
10388;10;RUE;EUGENE CHARTIER;67.55;Appartement;3;44143
22598;40;RUE;DU CHAPEAU BERGER;90.6;Appartement;5;44215
10390;7C;RUE;DE LA MASSONNIERE;44.2;Appartement;2;44215
10391;22;BD;AMPERE;38.91;Appartement;2;44026
10392;12;RUE;DES CARNAUX;97.5;Maison;4;91469
10393;1;RUE;BENJAMIN PERRET;73.62;Appartement;4;44143
10394;11;RUE;DU GUE;58.4;Appartement;3;44018
10395;17;RUE;DE NANTES;48.18;Appartement;2;44204
10396;6;RUE;DES CASERNES;76.9;Maison;4;28391
10397;4;RUE;DES CAVES;140.2;Maison;5;63241
22735;4;ALL;DE GASCOGNE;82.37;Appartement;5;44143
10399;22;BD;AMPERE;41.88;Appartement;2;44026
10400;35;LOT;DES CAZARDES;105.92;Maison;5;69096
10401;5;RUE;DES DEPORTES;51.82;Appartement;2;44143
4766;2;RUE;ANNE-CLAUDE GODEAU;88.61;Appartement;4;44172
13692;18;RUE;EUGENE CHARTIER;55.76;Appartement;3;44143
10404;348;CHE;DES CEDRES;206.26;Maison;6;69265
10405;21T;AV;DU GENERAL DE GAULLE;69;Appartement;3;44066
15125;1;RUE;JULES VERNE;48.01;Appartement;2;44035
10407;10;MAIL;DE LA MAINGUAIS;42.64;Appartement;2;44026
10408;10;RUE;DES CEDRES;72.6;Maison;4;78172
10409;3;RUE;DU BOIS FERRY;38;Appartement;2;44084
15395;4;RUE;EUGENIE  COTTON;48;Appartement;2;44143
10411;20;RUE;DES CEDRES;81.3;Maison;4;91657
10412;5;RUE;DE LA GARE;65.65;Appartement;3;44018
10413;2;RUE;DE LA MONGENDRIERE;45.14;Appartement;2;44035
18938;235;AV;FRANCIS ROBERT;55.04;Appartement;3;44003
10415;18;RUE;FRANCOIS CLOUET;132.77;Appartement;5;44035
10416;8;RUE;NICOLAS COPERNIC;45.02;Appartement;1;44026
21990;9022;AV;DES CELTES;43.84;Maison;3;44135
10418;2;RUE;DE LA MONGENDRIERE;48.53;Appartement;2;44035
10419;14;RUE;DE LA PAIX;94.12;Appartement;5;44020
10420;8;RUE;ANDRE FRANQUIN;47.48;Appartement;2;44035
10421;58;RUE;DE LA MAIRIE;36.45;Appartement;2;44209
10422;11;RUE;DES FRERES LUMIERE;26.7;Appartement;1;44209
10769;95;AV;DE LA PATOUILLERIE;61.98;Appartement;3;44114
10424;5;RUE;LOUISE MICHEL;74.6;Appartement;4;44198
10425;2;IMP;DE L ETIER;85.19;Appartement;4;44020
10426;3;IMP;DU CLOS DU MOULIN;40.88;Appartement;1;44026
10427;79;AV;WILLY BRANDT;53.89;Appartement;2;44143
10428;2;RUE;DU GEAI;67.2;Appartement;3;44143
10429;125;RUE;DES CEPES;100.94;Maison;5;34145
10430;9;RUE;GEORGES CLEMENCEAU;74.66;Appartement;3;44026
10431;11;ALL;DES CERISIERS;63.8;Maison;3;91425
10432;27;RUE;DU PELICAN;91.11;Appartement;5;44143
10433;76;RUE;JEAN JAURES;49.47;Appartement;2;44143
10434;6;RUE;NICOLAS COPERNIC;47.12;Appartement;2;44026
7395;44;QUAI;DE CRICKLADE;23.56;Appartement;1;44201
10436;1B;RUE;DE LA FORGE;94.17;Appartement;5;44020
22629;47;RTE;DE LA ROUSSELIERE;156.53;Appartement;4;44215
10438;5;ALL;FRANCOISE DORLEAC;63.39;Appartement;3;44143
10439;3;ALL;FRANCIS CARCO;87.33;Appartement;5;44143
10440;;CHEM;DES CHAMPS DU FOURNEAU;83.36;Maison;4;25364
10441;6;ALL;DE LA VILAINE;89.41;Appartement;4;44114
10442;28;AV;RENE GUY CADOU;63;Appartement;3;44143
10443;221;RUE;DU MAL FOCH;38.31;Appartement;2;44213
10444;10;MAIL;DE LA MAINGUAIS;33.32;Appartement;1;44026
10445;8;RUE;EUGENE CHARTIER;58.64;Appartement;3;44143
4382;8;PL;DES MARTYRS;64.32;Appartement;3;44143
10447;22;RUE;DES CHAMPS RENAUDINS;33.5;Maison;1;44143
10448;;QUAI;DE LA MARINE;14.9;Appartement;1;44003
10449;4;RUE;EUGENIE  COTTON;87.51;Appartement;4;44143
10450;23;RUE;DES CHANTIERS;123.1;Maison;3;44184
10451;34;RUE;DU MAL FOCH;40;Appartement;2;44213
10452;44;AV;DE LA LIBERATION;30.51;Appartement;1;44143
10348;1T;AV;DE BRETAGNE;59.73;Appartement;3;44143
10454;12;RUE;DU PARC DE LA FORET;59.6;Appartement;2;44194
10455;1;ALL;FRANCIS CARCO;66.81;Appartement;3;44143
10635;9011;RTE;DE LA HAIE;26.26;Appartement;2;44172
10457;7;RUE;DES DEPORTES;85.26;Appartement;4;44143
10458;12;RUE;DE BRETAGNE;63.74;Appartement;3;44169
10459;8;RUE;LOUISE MICHEL;24.58;Appartement;1;44172
10460;1;PL;ROGER SALENGRO;59.72;Appartement;3;44143
10461;3;RUE;RONSARD;43.31;Appartement;2;44084
10462;9004;RUE;DES CHANTIERS CRUCY;64.37;Maison;3;44109
10463;16;RUE;DU PATUREAU;61.57;Appartement;3;44114
10464;11B;CHE;DES CHAPELAINES;92.72;Maison;6;74010
10465;24;ALL;DES CHARBONNIERS;97.68;Maison;6;95388
10466;7;RUE;L HOTELLERIE;21.47;Appartement;1;44026
10467;4;SQ;DES CHARDONNERETS;114;Maison;6;95580
10312;37;RUE;DE LA ROUSSELIERE;46.46;Appartement;2;44215
10469;50;RUE;EMILE ZOLA;73.86;Appartement;4;44143
15878;12;RUE;DES CHARENTES;72.15;Maison;4;44190
28066;37;RUE;AUGUSTIN MOUILLE;68.31;Appartement;3;44143
10472;9B;RUE;DU DOCTEUR RICHELOT;24;Appartement;2;44012
28312;8;RUE;ALFRED DURAND;33.95;Appartement;1;44154
10474;6;RUE;DE LA MARINE;26.88;Appartement;1;44131
10475;11;ALL;DES CHARMES;89.78;Maison;5;77108
10177;19;RUE;TARTIFUME;28.08;Appartement;1;44131
10477;127;BD;DE L OCEAN THARON;45.2;Appartement;2;44182
10478;59;AV;PRESIDENT ROOSEVELT;28.46;Appartement;1;44154
10479;1B;CHE;DES MOUETTES;22.27;Appartement;1;44182
10480;8;RUE;DE LA CROIX BERNIER;50.05;Appartement;3;44126
17751;7;RUE;JOSHUA SLOCUM;61.1;Appartement;3;44131
10482;41;RUE;DES CHARMES;58.8;Maison;3;91421
10483;40;RUE;DE PORNIC;33.45;Appartement;2;44187
10484;10;RUE;DE PORNIC;77.26;Appartement;4;44154
10485;4;PL;SIMILIEN GUERIN;62.58;Appartement;3;44101
10486;2;RUE;DU VERGER;129.39;Appartement;4;44120
10487;50;RUE;DU FAISAN;55.38;Appartement;3;44116
21917;2;RUE;DU VERGER;102.32;Appartement;3;44120
10489;20;AV;GEORGES CLEMENCEAU;63.8;Appartement;2;44154
10490;4;AV;MARCEL;31.11;Appartement;1;44154
10491;5;RUE;DES CHARMES;118.84;Maison;5;94073
10492;67;AV;DES CHARMES;111.77;Maison;5;94056
10493;15B;BD;DE L OCEAN;54.17;Appartement;2;44182
10494;27;RUE;PIERRE JUBAU;51.99;Appartement;2;44116
10495;28;RUE;DES CHARMILLES;70;Maison;4;95572
10496;4;ALL;DE LA LOIRE;68.06;Appartement;3;44154
27050;2;RUE;DES CHARMILLES;88.64;Maison;4;95572
27351;2;RUE;DES CHARONNES;75;Maison;7;89239
10499;20;RUE;PIERRE JUBAU;105.28;Appartement;1;44116
10500;21;RUE;DES CHARPENTERIES;80.7;Maison;4;37109
27959;31;RUE;DU MARECHAL FOCH PORNIC;44.17;Appartement;4;44131
10502;9018;RUE;DES CHASSEURS;89.59;Maison;4;64445
28233;39;RUE;DES FOSSETTES;43.14;Appartement;2;44136
21749;10;BD;DES CHATEAUX;42.24;Maison;2;86070
10505;52;AV;PRESIDENT ROOSEVELT;45.87;Appartement;2;44154
8293;8;ESC;ESCALIER GALIPAUD;21.15;Appartement;1;44131
10507;1880;RTE;DES CHAVANNES;103.23;Maison;4;74134
13822;101;RUE;DES CHENES;88.9;Maison;4;92073
10509;227;AV;DU MARECHAL FOCH;44.98;Appartement;2;44154
21425;38;BD;OCEANIDES;24.04;Appartement;1;44132
10511;44;BD;OCEANIDES;67.98;Appartement;2;44132
10512;12;RUE;FERDINAND BUISSON;47.24;Appartement;2;44184
16008;2;AV;DE LA POSTE;25.92;Appartement;1;44132
23141;90T;AV;DES LORIETTES;75.36;Appartement;3;44132
10515;10;AV;GRAVELAIS;26.7;Appartement;1;44132
10516;4;RUE;MARCEL SEMBAT;49.26;Appartement;3;44047
10517;13;RUE;DANIELLE CASANOVA;65.15;Appartement;3;44047
10518;12B;AV;DE LA GARE;77.53;Appartement;5;44013
10519;40;RTE;DE NANTES;30.95;Appartement;1;44015
10520;64;RUE;ARISTIDE BRIAND;79.03;Appartement;3;44184
10521;46;RUE;JEAN MARIE PERRET;37.61;Appartement;2;44210
10522;103B;RUE;DES CHENES;94.45;Maison;4;92073
10523;36;BD;VICTOR HUGO;34.49;Appartement;2;44184
10524;61;AV;DE BONNE SOURCE;66.31;Appartement;3;44132
10525;212;BD;OCEANIDES;51.55;Appartement;2;44132
10526;2;AV;BARBARA;32.6;Appartement;2;44210
10527;53;AV;DE VILLENEUVE;49.68;Appartement;2;44184
23148;45;RUE;DE CHATEAUBRIAND;53.73;Appartement;3;44103
10529;35;RUE;ROGER SALENGRO;61.25;Appartement;3;44184
10530;77;RUE;DE TRIGNAC;45.46;Appartement;3;44184
10531;7;AV;LUCIE;19.1;Appartement;1;44132
10532;23;RUE;JULES MANSART;32.58;Appartement;2;44184
10533;4;RUE;JEAN JAURES;24.61;Appartement;1;44047
10534;18;RUE;LAFAYETTE;38.29;Appartement;2;44158
10535;97;RUE;DES CHENES;93.2;Maison;4;92073
10536;64;RUE;ARISTIDE BRIAND;80.52;Appartement;3;44184
10537;60;AV;DE LA REPUBLIQUE;53.67;Appartement;3;44184
10538;4;AV;DU COMMANDANT BOITARD;56.1;Appartement;3;44132
10539;19;RUE;DE LA VECQUERIE;44.69;Appartement;2;44184
10540;99;RTE;DE LA COTE D AMOUR;15.39;Appartement;1;44184
23169;36;RUE;DU CROISIC;50.4;Appartement;2;44184
10542;139;AV;DE BONNE SOURCE;24.68;Appartement;1;44132
10543;27;AV;BOULANGER;21.79;Appartement;1;44132
10544;13;AV;DE LA MER;24.42;Appartement;1;44132
10545;20;BD;JEAN DE NEYMAN;59.14;Appartement;3;44184
10546;16;AV;DU LITTORAL;22.95;Appartement;1;44132
10547;86;AV;DE BONNE SOURCE;45.96;Appartement;3;44132
10548;8;AV;DE LA REPUBLIQUE;45.18;Appartement;1;44184
10549;2B;RUE;RENE GUY CADOU;69;Appartement;3;44195
10550;26;AV;CHARLOTTE;15.46;Appartement;1;44132
10551;16;AV;PORSON;38.4;Appartement;2;44132
10552;9;RUE;HENRI DE BOISFLEURY;84.2;Appartement;5;44067
10553;52;ALL;DES ALBATROS;12.97;Appartement;1;44184
10554;2;AV;DE LA POSTE;37.07;Appartement;2;44132
10555;1;RUE;JEAN PIERRE DUFREXOU;100.52;Appartement;4;44184
10556;99;RTE;DE LA COTE D AMOUR;12.66;Appartement;1;44184
10557;11;AV;ALBERT DE MUN;109.07;Appartement;4;44184
10558;23;RUE;DU DOCTEUR ROUX;49.29;Appartement;2;44103
10559;15;AV;ALBERT DE MUN;45.87;Appartement;2;44184
10560;3;AV;DES COLS VERTS;63.84;Appartement;3;44132
10561;31;RUE;DES CABOTEURS;28.95;Appartement;1;44184
10562;5;RUE;VICTOR SCHOELCHER;64.22;Appartement;3;44015
10563;10;AV;VILLES CHEVISSENS;100.73;Appartement;4;44132
10564;2;AV;BARBARA;29.19;Appartement;2;44210
10565;30;RTE;DES LANDETTES;71.79;Appartement;3;44184
10566;1;RUE;ROUGET DE LISLE;47.41;Appartement;2;44047
10567;1;RUE;JULES VERNE;57.18;Appartement;3;44176
10568;2;PAS;DE LA LIBERATION;31.02;Appartement;2;44184
10569;2;RUE;ROGER SALENGRO;48.03;Appartement;2;44184
10570;43;RUE;DES CHENES;81.74;Maison;4;92073
10571;3;PAS;DE CRAN;36.67;Appartement;2;44184
10572;6;RUE;CHARLES DELESCLUZE;56.1;Appartement;3;44184
10573;3;RUE;DE TOUTES AIDES;36.91;Appartement;3;44184
10574;6;AV;DE LA REPUBLIQUE;87.57;Appartement;3;44015
10575;64;AV;DE BONNE SOURCE;46.02;Appartement;2;44132
23261;33;BD;LEON GAMBETTA;24.07;Appartement;1;44184
10577;9;RUE;JEAN JAURES;22.03;Appartement;1;44103
10578;8;RUE;DE LA CHAPELLE;51.8;Appartement;2;44098
10579;96;RUE;CHARLES LONGUET;24.5;Appartement;2;44184
10580;6;AV;LOUISE;36.28;Appartement;2;44132
10581;19;AV;GRAVELAIS;54.88;Appartement;2;44132
10582;17;BD;SUNDERLAND;53.5;Appartement;2;44184
10583;119;RTE;DE L OCEAN;44.66;Appartement;2;44184
10584;6;IMP;DE LA COLONIE;60.97;Appartement;3;44189
10585;17;RUE;ARTHUR RIMBAUD;64.66;Appartement;3;44184
10586;51;RUE;DE NANTES;53.9;Appartement;3;44203
10587;23;RUE;COMMANDANT CHARCOT;25.65;Appartement;2;44184
10588;52;ALL;DES ALBATROS;16.27;Appartement;1;44184
10589;12;RUE;DU CORPS DE GARDE;35.39;Appartement;2;44184
10590;57;AV;DE BONNE SOURCE;35.51;Appartement;2;44132
10591;4;AV;BARBARA;41.79;Appartement;2;44210
10592;27;ALL;DES PINGOUINS;71.74;Appartement;3;44184
10593;50;BD;DE LA FRATERNITE;134.13;Appartement;2;44184
10594;5;RUE;DE TABAGO;39.87;Appartement;2;44185
10595;10;RUE;ANTOINE DE CONDORCET;64.51;Appartement;3;44184
10596;76;RUE;FRANCOIS VOLTAIRE;70.3;Appartement;3;44184
10597;118;RUE;DE TOUTES AIDES;59.32;Appartement;3;44184
10598;14B;AV;DU VICE AMIRAL HALGAN;103.1;Appartement;4;44052
10599;26;AV;CHARLOTTE;14.99;Appartement;1;44132
10600;9A;AV;DES MIMOSAS;18.17;Appartement;1;44132
10601;15;PL;DE L EGLISE;74.65;Appartement;4;44025
10602;17;RUE;DU PORT;126.85;Appartement;5;44184
10603;10;AV;DE LA REPUBLIQUE;58.65;Appartement;2;44184
10604;5;RUE;DES CHANTIERS;78.23;Appartement;3;44184
10605;36;AV;FERDINAND DE LESSEPS;41.13;Appartement;2;44184
10606;57;RUE;DES CHARDONNERETS;42.54;Appartement;2;44184
10607;26;AV;CHARLOTTE;27.9;Appartement;0;44132
10608;17;BD;DE L OCEAN;29.26;Appartement;1;44132
10609;2B;RUE;RENE GUY CADOU;54.19;Appartement;2;44195
10610;62;AV;GRAVELAIS;54.9;Appartement;2;44132
10611;4;RUE;HENRI GAUTIER;41.21;Appartement;2;44047
10612;1;AV;DE LA CHAPELLE;72.95;Appartement;3;44132
10613;39;RUE;DES CABOTEURS;24.56;Appartement;1;44184
10614;54;AV;DU GENERAL DE GAULLE;47.55;Appartement;2;44132
10615;99;RTE;DE LA COTE D AMOUR;16.16;Appartement;1;44184
10616;62;AV;DE LA REPUBLIQUE;44.58;Appartement;2;44184
10617;23;RUE;COMMANDANT CHARCOT;25.35;Appartement;2;44184
10618;6;IMP;DES AIRELLES;48.65;Appartement;2;44217
10619;17;BD;DE LA REPUBLIQUE;46.1;Appartement;2;44132
10620;39;RUE;DU CDT GUSTAVE GATE;34.17;Appartement;2;44184
10621;3;AV;DE LA CHAPELLE;64.25;Appartement;3;44132
10622;25;BD;DE LA RENAISSANCE;49.07;Appartement;3;44184
10623;26;AV;CHARLOTTE;13.8;Appartement;1;44132
10624;94B;AV;DES LORIETTES;64.45;Appartement;3;44132
10625;57;RUE;DES CHARDONNERETS;42.41;Appartement;2;44184
10626;39;RUE;FREDERIC CHOPIN;42.12;Appartement;2;44047
10627;2;PAS;HENRI GAUTIER;65;Appartement;4;44184
10628;23;RUE;DU DOCTEUR ROUX;48.95;Appartement;2;44103
10629;13;RUE;DES CHEVREFEUILLES;106.06;Maison;5;78262
10630;26;RUE;GUY DE MAUPASSANT;46.47;Appartement;2;44184
10631;3;RUE;PASTEUR;30.09;Appartement;2;44135
10632;14;RUE;DE LA PLAGE;67.04;Appartement;3;44135
10633;6;RUE;DU CHATEAU GAILLARD;51.17;Appartement;3;44069
10634;5;RUE;DU MARECHAL LECLERC;36.59;Appartement;1;44211
19253;6554;PL;HONORE DE BALZAC;18.69;Appartement;1;44010
10636;16;AV;DE LA LAMBARDE;35;Appartement;2;44055
10637;19;QUAI;RAGEOT DE LA TOUCHE;81.44;Appartement;3;44055
10638;8;AV;PROFESSEUR THIROLOIX;49.03;Appartement;2;44055
10639;7;AV;VICTOR DURUY;49.19;Appartement;3;44055
10640;10;GR;GRANDE RUE;41.99;Appartement;2;44135
10641;5321;CHE;DE LA PLANCHE (VC84);79.07;Appartement;4;44097
10642;26;RUE;DU MARECHAL LECLERC;41.96;Appartement;1;44211
10643;81;AV;LOUIS LAJARRIGE;45.82;Appartement;2;44055
10644;77;AV;LOUIS LAJARRIGE;30.33;Appartement;2;44055
10645;18;RUE;BRETONNIE (VC47);38.14;Appartement;2;44049
10646;27;RUE;DE LA MAIRIE;22.83;Appartement;1;44211
10647;43;AV;ALFRED BRUNEAU;50.84;Appartement;2;44055
