CODDEP;CODCOM;COM;PTOT;Id_codedep_codecommune;Code postal;Id_region
71;479;Saint-Sernin-du-Bois;1794;71479;71200.0;1
71;486;Saint-Vallier;8748;71486;71230.0;1
71;543;Tournus;5827;71543;71700.0;1
72;3;Allonnes;11276;72003;72700.0;2
72;13;Aubigné-Racan;2142;72013;72800.0;2
72;29;Beaumont-sur-Sarthe;1995;72029;72170.0;2
72;56;Champfleur;1360;72056;72610.0;2
72;71;Montval-sur-Loir;6283;72071;72500.0;2
72;84;Clermont-Créans;1294;72084;72200.0;2
72;132;La Ferté-Bernard;9199;72132;72400.0;2
72;154;La Flèche;15929;72154;72200.0;2
72;180;Mamers;5328;72180;72600.0;2
72;181;Le Mans;146703;72181;72000.0;2
72;213;Mulsanne;5288;72213;72230.0;2
72;223;Noyen-sur-Sarthe;2656;72223;72430.0;2
72;231;Parigné-l'Évêque;5368;72231;72250.0;2
72;241;Montfort-le-Gesnois;2979;72241;72450.0;2
72;260;Ruaudin;3572;72260;72230.0;2
72;264;Sablé-sur-Sarthe;12581;72264;72300.0;2
72;269;Saint-Calais;3439;72269;72120.0;2
72;299;Saint-Mars-d'Outillé;2473;72299;72220.0;2
73;6;Aime-la-Plagne;4553;73006;73210.0;3
73;8;Aix-les-Bains;31040;73008;73100.0;3
73;10;Entrelacs;6456;73010;73410.0;3
73;11;Albertville;20066;73011;73200.0;3
73;13;Albiez-Montrond;375;73013;73300.0;3
73;15;Les Allues;1903;73015;73550.0;3
73;23;Aussois;721;73023;73500.0;3
73;24;Les Avanchers-Valmorel;800;73024;73260.0;3
73;29;Barberaz;5140;73029;73000.0;3
73;30;Barby;3470;73030;73230.0;3
73;31;Bassens;4906;73031;73000.0;3
73;54;Bourg-Saint-Maurice;7596;73054;73700.0;3
73;65;Chambéry;60478;73065;73000.0;3
73;109;Épierre;786;73109;73220.0;3
73;114;Flumet;831;73114;73590.0;3
73;132;Hauteluce;781;73132;73620.0;3
73;150;La Plagne Tarentaise;3894;73150;73210.0;3
73;157;Modane;3211;73157;73500.0;3
73;176;Montvalezan;719;73176;73700.0;3
73;179;La Motte-Servolex;12731;73179;73290.0;3
73;182;Mouxy;2295;73182;73100.0;3
73;206;Pralognan-la-Vanoise;738;73206;73710.0;3
73;213;La Ravoire;9076;73213;73490.0;3
73;227;Courchevel;2433;73227;73120.0;3
73;235;Saint François Longchamp;551;73235;73130.0;3
73;243;Saint-Jean-d'Arvey;1783;73243;73230.0;3
73;249;Saint-Jeoire-Prieuré;1912;73249;73190.0;3
73;257;Les Belleville;3611;73257;73440.0;3
73;290;Val-Cenis;2100;73290;73480.0;3
73;296;Tignes;2062;73296;73320.0;3
73;300;Tresserve;3094;73300;73100.0;3
73;304;Val-d'Isère;1629;73304;73150.0;3
73;306;Valloire;1091;73306;73450.0;3
73;307;Valmeinier;569;73307;73450.0;3
73;317;Villard-sur-Doron;732;73317;73270.0;3
73;329;Voglans;1948;73329;73420.0;3
74;6;Allonzier-la-Caille;2221;74006;74350.0;3
74;7;Amancy;2793;74007;74800.0;3
74;10;Annecy;134101;74010;74600.0;3
74;12;Annemasse;36978;74012;74100.0;3
74;14;Arâches-la-Frasse;1901;74014;74300.0;3
74;16;Archamps;2644;74016;74160.0;3
74;19;Argonay;3640;74019;74370.0;3
74;26;La Balme-de-Sillingy;5241;74026;74330.0;3
74;40;Bonne;3324;74040;74380.0;3
74;42;Bonneville;12915;74042;74130.0;3
74;56;Chamonix-Mont-Blanc;9026;74056;74400.0;3
74;69;Chênex;824;74069;74520.0;3
74;80;La Clusaz;1762;74080;74220.0;3
74;81;Cluses;17323;74081;74300.0;3
74;82;Collonges-sous-Salève;4065;74082;74160.0;3
74;83;Combloux;2219;74083;74920.0;3
74;85;Les Contamines-Montjoie;1165;74085;74170.0;3
74;87;Contamine-sur-Arve;2356;74087;74130.0;3
74;88;Copponex;1217;74088;74350.0;3
74;89;Cordon;1010;74089;74700.0;3
74;90;Cornier;1405;74090;74800.0;3
74;99;Demi-Quartier;881;74099;74120.0;3
74;104;Doussard;3627;74104;74210.0;3
74;108;Duingt;1015;74108;74410.0;3
74;112;Epagny Metz-Tessy;8394;74112;74330.0;3
74;119;Évian-les-Bains;9359;74119;74500.0;3
74;123;Faverges-Seythenex;7836;74123;74210.0;3
74;133;Gaillard;10179;74133;74240.0;3
74;134;Les Gets;1242;74134;74260.0;3
74;136;Le Grand-Bornand;2144;74136;74450.0;3
74;137;Groisy;4047;74137;74570.0;3
74;143;Les Houches;3087;74143;74310.0;3
74;153;Lucinges;1672;74153;74380.0;3
74;160;Manigod;1019;74160;74230.0;3
74;164;Marignier;6557;74164;74970.0;3
74;169;Marnaz;5758;74169;74460.0;3
74;173;Megève;3153;74173;74120.0;3
74;176;Menthon-Saint-Bernard;1954;74176;74290.0;3
74;183;Mieussy;2485;74183;74440.0;3
74;185;Monnetier-Mornex;2363;74185;74560.0;3
74;189;Mont-Saxonnex;1721;74189;74130.0;3
74;190;Morillon;689;74190;74440.0;3
74;201;Neydens;2175;74201;74160.0;3
74;205;Onnion;1317;74205;74490.0;3
74;208;Passy;11656;74208;74190.0;3
74;212;Glières-Val-de-Borne;1844;74212;74130.0;3
74;213;Poisy;8592;74213;74330.0;3
74;215;Praz-sur-Arly;1277;74215;74120.0;3
74;224;La Roche-sur-Foron;11491;74224;74800.0;3
74;225;Rumilly;16145;74225;74150.0;3
74;236;Saint-Gervais-les-Bains;5734;74236;74170.0;3
74;238;Saint-Jean-d'Aulps;1584;74238;74430.0;3
74;241;Saint-Jeoire;3471;74241;74490.0;3
74;243;Saint-Julien-en-Genevois;16125;74243;74160.0;3
74;249;Saint-Paul-en-Chablais;2570;74249;74500.0;3
74;250;Saint-Pierre-en-Faucigny;7230;74250;74800.0;3
74;256;Sallanches;17322;74256;74700.0;3
74;258;Samoëns;2536;74258;74340.0;3
74;264;Scionzier;9070;74264;74950.0;3
74;266;Servoz;1092;74266;74310.0;3
74;276;Taninges;3465;74276;74440.0;3
74;278;Thyez;6480;74278;74300.0;3
74;280;Thônes;6882;74280;74230.0;3
74;284;La Tour;1326;74284;74250.0;3
74;288;Valleiry;4995;74288;74520.0;3
74;290;Vallorcine;418;74290;74660.0;3
74;294;Verchaix;775;74294;74440.0;3
74;298;Vétraz-Monthoux;9267;74298;74100.0;3
74;299;Veyrier-du-Lac;2358;74299;74290.0;3
74;305;Ville-la-Grand;9169;74305;74100.0;3
74;309;Viry;5497;74309;74580.0;3
74;311;Viuz-en-Sallaz;4532;74311;74250.0;3
75;101;Paris 1er Arrondissement;16055;75101;75001.0;4
75;102;Paris 2e Arrondissement;21735;75102;75002.0;4
75;103;Paris 3e Arrondissement;34306;75103;75003.0;4
75;104;Paris 4e Arrondissement;29390;75104;75004.0;4
75;105;Paris 5e Arrondissement;58897;75105;75005.0;4
75;106;Paris 6e Arrondissement;41171;75106;75006.0;4
75;107;Paris 7e Arrondissement;49681;75107;75007.0;4
75;108;Paris 8e Arrondissement;36250;75108;75008.0;4
75;109;Paris 9e Arrondissement;60563;75109;75009.0;4
75;110;Paris 10e Arrondissement;86863;75110;75010.0;4
75;111;Paris 11e Arrondissement;146028;75111;75011.0;4
75;112;Paris 12e Arrondissement;140237;75112;75012.0;4
75;113;Paris 13e Arrondissement;181233;75113;75013.0;4
75;114;Paris 14e Arrondissement;136568;75114;75014.0;4
75;115;Paris 15e Arrondissement;232668;75115;75015.0;4
75;116;Paris 16e Arrondissement;167777;75116;75016.0;4
75;117;Paris 17e Arrondissement;167975;75117;75017.0;4
75;118;Paris 18e Arrondissement;193288;75118;75018.0;4
75;119;Paris 19e Arrondissement;185571;75119;75019.0;4
75;120;Paris 20e Arrondissement;195918;75120;75020.0;4
76;5;Amfreville-la-Mi-Voie;3337;76005;76920.0;5
76;26;Arques-la-Bataille;2625;76026;76880.0;5
76;57;Barentin;12627;76057;76360.0;5
76;95;Bihorel;8430;76095;76420.0;5
76;103;Bonsecours;6585;76103;76240.0;5
76;108;Bois-Guillaume;14996;76108;76230.0;5
76;114;Bolbec;11746;76114;76210.0;5
76;141;Bréauté;1372;76141;76110.0;5
76;157;Canteleu;14219;76157;76380.0;5
76;164;Rives-en-Seine;4214;76164;76490.0;5
76;165;Caudebec-lès-Elbeuf;10016;76165;76320.0;5
76;212;Darnétal;9872;76212;76160.0;5
76;216;Déville-lès-Rouen;10729;76216;76250.0;5
76;217;Dieppe;28709;76217;76200.0;5
76;231;Elbeuf;16350;76231;76500.0;5
76;254;Étretat;1243;76254;76790.0;5
76;255;Eu;6916;76255;76260.0;5
76;259;Fécamp;18329;76259;76400.0;5
76;276;Forges-les-Eaux;4010;76276;76440.0;5
76;305;Gonfreville-l'Orcher;9183;76305;76700.0;5
76;312;Gournay-en-Bray;6138;76312;76220.0;5
76;322;Le Grand-Quevilly;26213;76322;76120.0;5
76;325;Grémonville;443;76325;76970.0;5
76;329;Gruchet-le-Valasse;3212;76329;76210.0;5
76;341;Harfleur;8414;76341;76700.0;5
76;351;Le Havre;170120;76351;76610.0;5
76;382;Lanquetot;1174;76382;76210.0;5
76;384;Lillebonne;8942;76384;76170.0;5
76;406;Maniquerville;427;76406;76400.0;5
76;410;Maromme;10798;76410;76150.0;5
76;429;Le Mesnil-Esnard;8227;76429;76240.0;5
76;447;Montivilliers;15705;76447;76290.0;5
76;451;Mont-Saint-Aignan;19732;76451;76130.0;5
76;474;Notre-Dame-de-Bondeville;7061;76474;76960.0;5
76;476;Port-Jérôme-sur-Seine;10433;76476;76330.0;5
76;497;Petit-Couronne;8868;76497;76650.0;5
76;498;Le Petit-Quevilly;22275;76498;76140.0;5
76;540;Rouen;113934;76540;76100.0;5
76;552;Sainte-Adresse;7576;76552;76310.0;5
76;575;Saint-Étienne-du-Rouvray;28573;76575;76800.0;5
76;596;Saint-Laurent-de-Brèvedent;1529;76596;76700.0;5
76;599;Saint-Léger-du-Bourg-Denis;3648;76599;76160.0;5
76;613;Saint-Martin-aux-Buneaux;663;76613;76450.0;5
76;637;Saint-Pierre-en-Port;835;76637;76540.0;5
76;640;Saint-Pierre-lès-Elbeuf;8354;76640;76320.0;5
76;647;Saint-Romain-de-Colbosc;4299;76647;76430.0;5
76;655;Saint-Valery-en-Caux;4091;76655;76460.0;5
76;681;Sotteville-lès-Rouen;29513;76681;76300.0;5
76;705;Tourville-la-Rivière;2514;76705;76410.0;5
76;711;Le Tréport;4680;76711;76470.0;5
76;743;Villers-Écalles;1784;76743;76360.0;5
76;752;Yerville;2535;76752;76760.0;5
76;758;Yvetot;11670;76758;76190.0;5
77;1;Achères-la-Forêt;1171;77001;77760.0;4
77;4;Andrezel;291;77004;77390.0;4
77;5;Annet-sur-Marne;3326;77005;77410.0;4
77;14;Avon;13643;77014;77210.0;4
77;18;Bailly-Romainvilliers;7477;77018;77700.0;4
77;22;Barbizon;1246;77022;77630.0;4
77;24;Bassevelle;384;77024;77750.0;4
77;37;Bois-le-Roi;6061;77037;77590.0;4
77;44;Bombon;968;77044;77720.0;4
77;53;Brie-Comte-Robert;19129;77053;77170.0;4
77;55;Brou-sur-Chantereine;4819;77055;77177.0;4
77;58;Bussy-Saint-Georges;26944;77058;77600.0;4
77;59;Bussy-Saint-Martin;661;77059;77600.0;4
77;61;Cannes-Écluse;2517;77061;77130.0;4
77;62;Carnetin;465;77062;77400.0;4
77;67;Cesson;10978;77067;77240.0;4
77;77;Chambry;1005;77077;77910.0;4
77;79;Champagne-sur-Seine;6502;77079;77430.0;4
77;81;Champdeuil;735;77081;77390.0;4
77;82;Champeaux;828;77082;77720.0;4
77;83;Champs-sur-Marne;25808;77083;77420.0;4
77;85;Chanteloup-en-Brie;4042;77085;77600.0;4
77;94;Charmentray;300;77094;77410.0;4
77;96;Chartrettes;2599;77096;77590.0;4
77;100;Le Châtelet-en-Brie;4406;77100;77820.0;4
77;107;Chaumes-en-Brie;3365;77107;77390.0;4
77;108;Chelles;55448;77108;77500.0;4
77;111;Chessy;6358;77111;77700.0;4
77;114;Chevry-Cossigny;3967;77114;77173.0;4
77;117;Citry;962;77117;77730.0;4
77;118;Claye-Souilly;12305;77118;77410.0;4
77;121;Collégien;3402;77121;77090.0;4
77;122;Combs-la-Ville;21777;77122;77380.0;4
77;125;Condé-Sainte-Libiaire;1443;77125;77450.0;4
77;127;Coubert;1898;77127;77170.0;4
77;128;Couilly-Pont-aux-Dames;2126;77128;77860.0;4
77;131;Coulommiers;15018;77131;77120.0;4
77;132;Coupvray;2899;77132;77700.0;4
77;139;Courtry;6750;77139;77181.0;4
77;142;Crécy-la-Chapelle;4780;77142;77580.0;4
77;143;Crégy-lès-Meaux;5274;77143;77124.0;4
77;146;Croissy-Beaubourg;2047;77146;77183.0;4
77;148;Crouy-sur-Ourcq;1849;77148;77840.0;4
77;152;Dammarie-les-Lys;22274;77152;77190.0;4
77;153;Dammartin-en-Goële;10443;77153;77230.0;4
77;155;Dampmart;3453;77155;77400.0;4
77;163;Douy-la-Ramée;372;77163;77139.0;4
77;169;Émerainville;7691;77169;77184.0;4
77;171;Esbly;6451;77171;77450.0;4
77;175;Évry-Grégy-sur-Yerre;3055;77175;77166.0;4
77;177;Favières;1145;77177;77220.0;4
77;181;Ferrières-en-Brie;3803;77181;77164.0;4
77;182;La Ferté-Gaucher;4981;77182;77320.0;4
77;183;La Ferté-sous-Jouarre;9722;77183;77260.0;4
77;186;Fontainebleau;16159;77186;77300.0;4
77;192;Fontenay-Trésigny;5767;77192;77610.0;4
77;201;Gastins;682;77201;77370.0;4
77;202;La Genevraye;808;77202;77690.0;4
77;209;Gouvernes;1208;77209;77400.0;4
77;215;Gretz-Armainvilliers;8545;77215;77220.0;4
77;217;Grisy-Suisnes;2562;77217;77166.0;4
77;221;Guermantes;1168;77221;77600.0;4
77;222;Guignes;4325;77222;77390.0;4
77;226;Héricy;2646;77226;77850.0;4
77;232;Isles-lès-Villenoy;1166;77232;77450.0;4
77;237;Jossigny;665;77237;77600.0;4
77;238;Jouarre;4390;77238;77640.0;4
77;240;Jouy-sur-Morin;2199;77240;77320.0;4
77;243;Lagny-sur-Marne;21764;77243;77400.0;4
77;249;Lésigny;7269;77249;77150.0;4
77;251;Lieusaint;13947;77251;77127.0;4
77;258;Lognes;14418;77258;77185.0;4
77;259;Longperrier;2342;77259;77230.0;4
77;266;Machault;791;77266;77133.0;4
77;268;Magny-le-Hongre;9257;77268;77700.0;4
77;272;Maison-Rouge;870;77272;77370.0;4
77;280;Mary-sur-Marne;1125;77280;77440.0;4
77;284;Meaux;56229;77284;77100.0;4
77;285;Le Mée-sur-Seine;21059;77285;77350.0;4
77;288;Melun;41139;77288;77000.0;4
77;292;Messy;1210;77292;77410.0;4
77;294;Mitry-Mory;20731;77294;77290.0;4
77;296;Moissy-Cramayel;17984;77296;77550.0;4
77;305;Montereau-Fault-Yonne;21422;77305;77130.0;4
77;307;Montévrain;13628;77307;77144.0;4
77;312;Montigny-sur-Loing;2735;77312;77690.0;4
77;316;Moret-Loing-et-Orvanne;12556;77316;77250.0;4
77;317;Mormant;5050;77317;77720.0;4
77;318;Mortcerf;1453;77318;77163.0;4
77;321;Mousseaux-lès-Bray;676;77321;77480.0;4
77;325;Mouy-sur-Seine;363;77325;77480.0;4
77;326;Nandy;6306;77326;77176.0;4
77;327;Nangis;8953;77327;77370.0;4
77;330;Nanteuil-lès-Meaux;6299;77330;77100.0;4
77;332;Nantouillet;287;77332;77230.0;4
77;333;Nemours;13211;77333;77140.0;4
77;335;Chauconin-Neufmontiers;3582;77335;77124.0;4
77;337;Noisiel;16067;77337;77186.0;4
77;339;Noisy-sur-École;1885;77339;77123.0;4
77;344;Oissery;2454;77344;77178.0;4
77;347;Les Ormes-sur-Voulzie;866;77347;77134.0;4
77;349;Othis;6801;77349;77280.0;4
77;350;Ozoir-la-Ferrière;20726;77350;77330.0;4
77;363;Le Pin;1579;77363;77181.0;4
77;369;Poincy;736;77369;77470.0;4
77;372;Pomponne;4221;77372;77400.0;4
77;373;Pontault-Combault;37825;77373;77340.0;4
77;374;Pontcarré;2204;77374;77135.0;4
77;377;Presles-en-Brie;2341;77377;77220.0;4
77;378;Pringy;2974;77378;77310.0;4
77;379;Provins;12417;77379;77160.0;4
77;382;Quincy-Voisins;5493;77382;77860.0;4
77;384;Réau;1922;77384;77550.0;4
77;385;Rebais;2316;77385;77510.0;4
77;389;La Rochette;3883;77389;77000.0;4
77;390;Roissy-en-Brie;22933;77390;77680.0;4
77;393;Rozay-en-Brie;2844;77393;77540.0;4
77;407;Saint-Fargeau-Ponthierry;14246;77407;77310.0;4
77;419;Saint-Mammès;3508;77419;77670.0;4
77;420;Saint-Mard;3901;77420;77230.0;4
77;425;Saint-Martin-en-Bière;758;77425;77630.0;4
77;430;Saint-Pathus;6163;77430;77178.0;4
77;431;Saint-Pierre-lès-Nemours;5483;77431;77140.0;4
77;433;Beautheil-Saints;2026;77433;77120.0;4
77;435;Saint-Sauveur-sur-École;1138;77435;77930.0;4
77;436;Saint-Siméon;901;77436;77169.0;4
77;437;Saint-Soupplets;3253;77437;77165.0;4
77;438;Saint-Thibault-des-Vignes;6427;77438;77400.0;4
77;441;Samois-sur-Seine;2087;77441;77920.0;4
77;445;Savigny-le-Temple;30212;77445;77176.0;4
77;447;Seine-Port;1901;77447;77240.0;4
77;449;Serris;9584;77449;77700.0;4
77;450;Servon;3340;77450;77170.0;4
77;453;Sivry-Courtry;1169;77453;77115.0;4
77;455;Soignolles-en-Brie;2041;77455;77111.0;4
77;457;Solers;1201;77457;77111.0;4
77;458;Souppes-sur-Loing;5485;77458;77460.0;4
77;462;Thieux;874;77462;77230.0;4
77;464;Thorigny-sur-Marne;10570;77464;77400.0;4
77;468;Torcy;22134;77468;77200.0;4
77;470;Tournan-en-Brie;8631;77470;77220.0;4
77;474;Trilbardou;662;77474;77450.0;4
77;475;Trilport;5077;77475;77470.0;4
77;479;Vaires-sur-Marne;13500;77479;77360.0;4
77;483;Varreddes;2054;77483;77910.0;4
77;487;Vaux-le-Pénil;11260;77487;77000.0;4
77;510;Villeneuve-Saint-Denis;986;77510;77174.0;4
77;511;Villeneuve-sous-Dammartin;645;77511;77230.0;4
77;513;Villenoy;5009;77513;77124.0;4
77;514;Villeparisis;26678;77514;77270.0;4
77;517;Villevaudé;2150;77517;77410.0;4
77;521;Villiers-sur-Morin;1981;77521;77580.0;4
77;531;Voulx;1687;77531;77940.0;4
78;5;Achères;21688;78005;78260.0;4
78;15;Andrésy;13449;78015;78570.0;4
78;29;Aubergenville;12216;78029;78410.0;4
78;43;Bailly;3873;78043;78870.0;4
78;57;Bennecourt;1904;78057;78270.0;4
78;62;Beynes;7729;78062;78650.0;4
78;73;Bois-d'Arcy;15468;78073;78390.0;4
78;87;Bonnelles;2129;78087;78830.0;4
78;89;Bonnières-sur-Seine;4829;78089;78270.0;4
78;90;Bouafle;2222;78090;78410.0;4
78;92;Bougival;8932;78092;78380.0;4
78;117;Buc;6192;78117;78530.0;4
78;118;Buchelay;3329;78118;78200.0;4
78;120;Bullion;1970;78120;78830.0;4
78;123;Carrières-sous-Poissy;16757;78123;78955.0;4
78;124;Carrières-sur-Seine;15376;78124;78420.0;4
78;126;La Celle-Saint-Cloud;21096;78126;78170.0;4
78;128;Cernay-la-Ville;1597;78128;78720.0;4
78;133;Chambourcy;5728;78133;78240.0;4
78;138;Chanteloup-les-Vignes;10499;78138;78570.0;4
78;143;Châteaufort;1462;78143;78117.0;4
78;146;Chatou;30654;78146;78400.0;4
78;152;Chavenay;1843;78152;78450.0;4
78;158;Le Chesnay-Rocquencourt;31871;78158;78150.0;4
78;160;Chevreuse;5746;78160;78460.0;4
78;165;Les Clayes-sous-Bois;17722;78165;78340.0;4
78;168;Coignières;4386;78168;78310.0;4
78;172;Conflans-Sainte-Honorine;35946;78172;78700.0;4
78;189;Crespières;1734;78189;78121.0;4
78;190;Croissy-sur-Seine;10367;78190;78290.0;4
78;193;Dampierre-en-Yvelines;1037;78193;78720.0;4
78;206;Ecquevilly;4194;78206;78920.0;4
78;208;Élancourt;25868;78208;78990.0;4
78;217;Épône;6655;78217;78680.0;4
78;220;Les Essarts-le-Roi;6804;78220;78690.0;4
78;224;L'Étang-la-Ville;4638;78224;78620.0;4
78;233;Feucherolles;3124;78233;78810.0;4
78;238;Flins-sur-Seine;2458;78238;78410.0;4
78;242;Fontenay-le-Fleury;13607;78242;78330.0;4
78;246;Fontenay-Saint-Père;973;78246;78440.0;4
78;255;Freneuse;4324;78255;78840.0;4
78;262;Galluis;1261;78262;78490.0;4
78;267;Gargenville;7961;78267;78440.0;4
78;269;Gazeran;1320;78269;78125.0;4
78;291;Guerville;2204;78291;78930.0;4
78;297;Guyancourt;29932;78297;78280.0;4
78;310;Houdan;3712;78310;78550.0;4
78;311;Houilles;33147;78311;78800.0;4
78;314;Issou;3939;78314;78440.0;4
78;321;Jouars-Pontchartrain;5889;78321;78760.0;4
78;322;Jouy-en-Josas;8216;78322;78350.0;4
78;327;Juziers;3889;78327;78820.0;4
78;335;Limay;17241;78335;78520.0;4
78;337;Limetz-Villez;1969;78337;78270.0;4
78;350;Louveciennes;7401;78350;78430.0;4
78;354;Magnanville;6308;78354;78200.0;4
78;356;Magny-les-Hameaux;9588;78356;78114.0;4
78;358;Maisons-Laffitte;23862;78358;78600.0;4
78;361;Mantes-la-Jolie;44116;78361;78200.0;4
78;362;Mantes-la-Ville;20975;78362;78711.0;4
78;366;Mareil-le-Guyon;402;78366;78490.0;4
78;367;Mareil-Marly;3845;78367;78750.0;4
78;372;Marly-le-Roi;16884;78372;78160.0;4
78;380;Maule;6102;78380;78580.0;4
78;381;Maulette;1028;78381;78550.0;4
78;382;Maurecourt;4467;78382;78780.0;4
78;383;Maurepas;17931;78383;78310.0;4
78;396;Le Mesnil-le-Roi;6436;78396;78600.0;4
78;397;Le Mesnil-Saint-Denis;6894;78397;78320.0;4
78;398;Les Mesnuls;887;78398;78490.0;4
78;401;Meulan-en-Yvelines;9081;78401;78250.0;4
78;402;Mézières-sur-Seine;3723;78402;78970.0;4
78;403;Mézy-sur-Seine;2331;78403;78250.0;4
78;418;Montesson;15269;78418;78360.0;4
78;420;Montfort-l'Amaury;3013;78420;78490.0;4
78;423;Montigny-le-Bretonneux;32741;78423;78180.0;4
78;431;Morainvilliers;3105;78431;78630.0;4
78;440;Les Mureaux;33362;78440;78130.0;4
78;442;Neauphle-le-Château;3439;78442;78640.0;4
78;451;Nézel;1055;78451;78410.0;4
78;455;Noisy-le-Roi;7920;78455;78590.0;4
78;466;Orgeval;6863;78466;78630.0;4
78;474;Orvilliers;936;78474;78910.0;4
78;481;Le Pecq;16046;78481;78230.0;4
78;484;Perdreauville;653;78484;78200.0;4
78;486;Le Perray-en-Yvelines;6710;78486;78610.0;4
78;490;Plaisir;31303;78490;78370.0;4
78;498;Poissy;39475;78498;78300.0;4
78;502;Le Port-Marly;5537;78502;78560.0;4
78;513;La Queue-les-Yvelines;2230;78513;78940.0;4
78;517;Rambouillet;27636;78517;78120.0;4
78;520;Richebourg;1618;78520;78550.0;4
78;522;Rochefort-en-Yvelines;945;78522;78730.0;4
78;537;Saint-Arnoult-en-Yvelines;5953;78537;78730.0;4
78;545;Saint-Cyr-l'École;20432;78545;78210.0;4
78;550;Saint-Germain-de-la-Grange;1887;78550;78640.0;4
78;551;Saint-Germain-en-Laye;46649;78551;78100.0;4
78;562;Saint-Léger-en-Yvelines;1426;78562;78610.0;4
78;565;Saint-Martin-des-Champs;312;78565;78790.0;4
78;571;Saint-Nom-la-Bretèche;5130;78571;78860.0;4
78;575;Saint-Rémy-lès-Chevreuse;7965;78575;78470.0;4
78;586;Sartrouville;53223;78586;78500.0;4
78;591;Septeuil;2373;78591;78790.0;4
78;616;Thoiry;1452;78616;78770.0;4
78;621;Trappes;32759;78621;78190.0;4
78;623;Le Tremblay-sur-Mauldre;1101;78623;78490.0;4
78;624;Triel-sur-Seine;12463;78624;78510.0;4
78;638;Vaux-sur-Seine;5077;78638;78740.0;4
78;640;Vélizy-Villacoublay;23276;78640;78140.0;4
78;642;Verneuil-sur-Seine;16352;78642;78480.0;4
78;643;Vernouillet;10291;78643;78540.0;4
78;644;La Verrière;6465;78644;78320.0;4
78;646;Versailles;86846;78646;78000.0;4
78;650;Le Vésinet;16496;78650;78110.0;4
78;672;Villennes-sur-Seine;5459;78672;78670.0;4
78;674;Villepreux;11208;78674;78450.0;4
78;683;Villiers-Saint-Frédéric;3067;78683;78640.0;4
78;686;Viroflay;17100;78686;78220.0;4
78;688;Voisins-le-Bretonneux;11209;78688;78960.0;4
79;49;Bressuire;20847;79049;79300.0;6
79;81;Chauray;7289;79081;79180.0;6
79;114;Exireuil;1609;79114;79400.0;6
79;124;Les Forges;117;79124;79340.0;6
79;130;Frontenay-Rohan-Rohan;2998;79130;79270.0;6
79;191;Niort;61027;79191;79000.0;6
79;202;Parthenay;10489;79202;79200.0;6
79;270;Saint-Maixent-l'École;7382;79270;79400.0;6
80;1;Abbeville;23390;80001;80100.0;7
80;10;Ailly-sur-Noye;2864;80010;80250.0;7
80;16;Albert;9945;80016;80300.0;7
80;21;Amiens;137380;80021;80000.0;7
80;39;Ault;1414;80039;80460.0;7
80;164;Camon;4490;80164;80450.0;7
80;182;Cayeux-sur-Mer;2476;80182;80410.0;7
80;212;Corbie;6371;80212;80800.0;7
80;228;Le Crotoy;2022;80228;80550.0;7
80;253;Doullens;6062;80253;80600.0;7
80;333;Fort-Mahon-Plage;1311;80333;80120.0;7
80;368;Friville-Escarbotin;4589;80368;80130.0;7
80;489;Longueau;5810;80489;80330.0;7
80;524;Méharicourt;594;80524;80170.0;7
80;533;Mers-les-Bains;2711;80533;80350.0;7
80;620;Péronne;7784;80620;80200.0;7
80;627;Plachy-Buyon;849;80627;80160.0;7
80;649;Quend;1342;80649;80120.0;7
80;685;Roye;5754;80685;80700.0;7
80;702;Saint-Fuscien;1336;80702;80680.0;7
80;721;Saint-Valery-sur-Somme;2510;80721;80230.0;7
80;826;Woignarue;808;80826;80460.0;7
81;4;Albi;50625;81004;81000.0;8
81;65;Castres;43549;81065;81100.0;8
81;145;Lisle-sur-Tarn;4760;81145;81310.0;8
81;163;Mazamet;10418;81163;81200.0;8
81;257;Saint-Juéry;6797;81257;81160.0;8
81;271;Saint-Sulpice-la-Pointe;9604;81271;81370.0;8
82;13;Beaumont-de-Lomagne;3947;82013;82500.0;8
82;33;Castelsarrasin;14437;82033;82100.0;8
82;37;Caussade;7010;82037;82300.0;8
82;75;Grisolles;4233;82075;82170.0;8
82;96;La Ville-Dieu-du-Temple;3192;82096;82290.0;8
82;112;Moissac;13697;82112;82200.0;8
82;121;Montauban;62832;82121;82000.0;8
82;124;Montbeton;4328;82124;82290.0;8
82;125;Montech;6716;82125;82700.0;8
82;155;Saint-Antonin-Noble-Val;1897;82155;82140.0;8
82;161;Saint-Étienne-de-Tulmont;3979;82161;82410.0;8
82;190;Verdun-sur-Garonne;4875;82190;82600.0;8
83;1;Les Adrets-de-l'Estérel;2858;83001;83600.0;9
83;4;Les Arcs;7240;83004;83460.0;9
83;8;Bagnols-en-Forêt;2921;83008;83600.0;9
83;9;Bandol;8548;83009;83150.0;9
83;11;Bargemon;1355;83011;83830.0;9
83;12;Barjols;3029;83012;83670.0;9
83;16;Le Beausset;10020;83016;83330.0;9
83;17;Belgentier;2453;83017;83210.0;9
83;19;Bormes-les-Mimosas;8279;83019;83230.0;9
83;23;Brignoles;17706;83023;83170.0;9
83;26;Cabasse;1987;83026;83340.0;9
83;27;La Cadière-d'Azur;5672;83027;83740.0;9
83;29;Callian;3402;83029;83440.0;9
83;31;Le Cannet-des-Maures;4338;83031;83340.0;9
83;33;Carnoules;3561;83033;83660.0;9
